E.coli./09.fa.txt_orf00002 D.turgidum./08.fa.txt_orf01736
E.coli./09.fa.txt_orf03917 D.turgidum./08.fa.txt_orf00002_rev
E.coli./09.fa.txt_orf03918 D.turgidum./08.fa.txt_orf01667_rev
E.coli./09.fa.txt_orf03919 D.turgidum./08.fa.txt_orf01853_rev
E.coli./09.fa.txt_orf03920 D.turgidum./08.fa.txt_orf00634
E.coli./09.fa.txt_orf03921 D.turgidum./08.fa.txt_orf01202
E.coli./09.fa.txt_orf03922 D.turgidum./08.fa.txt_orf00252
E.coli./09.fa.txt_orf03923 D.turgidum./08.fa.txt_orf01108
E.coli./09.fa.txt_orf03925 D.turgidum./08.fa.txt_orf00530
E.coli./09.fa.txt_orf03926 D.turgidum./08.fa.txt_orf01761_rev
E.coli./09.fa.txt_orf03928 D.turgidum./08.fa.txt_orf00566
E.coli./09.fa.txt_orf03930_rev D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf03931_rev D.turgidum./08.fa.txt_orf01031
E.coli./09.fa.txt_orf03932 D.turgidum./08.fa.txt_orf00733
E.coli./09.fa.txt_orf03933_rev D.turgidum./08.fa.txt_orf00211_rev
E.coli./09.fa.txt_orf03934 D.turgidum./08.fa.txt_orf00400
E.coli./09.fa.txt_orf03935 D.turgidum./08.fa.txt_orf00041
E.coli./09.fa.txt_orf03938_rev D.turgidum./08.fa.txt_orf00266_rev
E.coli./09.fa.txt_orf03940_rev D.turgidum./08.fa.txt_orf01081
E.coli./09.fa.txt_orf03941 D.turgidum./08.fa.txt_orf01405
E.coli./09.fa.txt_orf03943 D.turgidum./08.fa.txt_orf00972
E.coli./09.fa.txt_orf03945_rev D.turgidum./08.fa.txt_orf00133_rev
E.coli./09.fa.txt_orf03946_rev D.turgidum./08.fa.txt_orf02253
E.coli./09.fa.txt_orf03947_rev D.turgidum./08.fa.txt_orf01498
E.coli./09.fa.txt_orf03948_rev D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf03949_rev D.turgidum./08.fa.txt_orf01966_rev
E.coli./09.fa.txt_orf03950_rev D.turgidum./08.fa.txt_orf01804
E.coli./09.fa.txt_orf03952_rev D.turgidum./08.fa.txt_orf01898_rev
E.coli./09.fa.txt_orf03953 D.turgidum./08.fa.txt_orf00201_rev
E.coli./09.fa.txt_orf03954 D.turgidum./08.fa.txt_orf02109_rev
E.coli./09.fa.txt_orf03956_rev D.turgidum./08.fa.txt_orf01370
E.coli./09.fa.txt_orf03960 D.turgidum./08.fa.txt_orf00416
E.coli./09.fa.txt_orf03961 D.turgidum./08.fa.txt_orf01405
E.coli./09.fa.txt_orf03962 D.turgidum./08.fa.txt_orf00419
E.coli./09.fa.txt_orf03963_rev D.turgidum./08.fa.txt_orf01672_rev
E.coli./09.fa.txt_orf03964_rev D.turgidum./08.fa.txt_orf01884
E.coli./09.fa.txt_orf03966_rev D.turgidum./08.fa.txt_orf01315
E.coli./09.fa.txt_orf03967_rev D.turgidum./08.fa.txt_orf01778_rev
E.coli./09.fa.txt_orf03968_rev D.turgidum./08.fa.txt_orf01271
E.coli./09.fa.txt_orf03969_rev D.turgidum./08.fa.txt_orf00205_rev
E.coli./09.fa.txt_orf03970 D.turgidum./08.fa.txt_orf00039
E.coli./09.fa.txt_orf03971 D.turgidum./08.fa.txt_orf01299
E.coli./09.fa.txt_orf03975_rev D.turgidum./08.fa.txt_orf00608_rev
E.coli./09.fa.txt_orf03977 D.turgidum./08.fa.txt_orf01857_rev
E.coli./09.fa.txt_orf03979_rev D.turgidum./08.fa.txt_orf01199
E.coli./09.fa.txt_orf03980_rev D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf03981 D.turgidum./08.fa.txt_orf02275_rev
E.coli./09.fa.txt_orf03982 D.turgidum./08.fa.txt_orf01999_rev
E.coli./09.fa.txt_orf03984_rev D.turgidum./08.fa.txt_orf01608
E.coli./09.fa.txt_orf03985 D.turgidum./08.fa.txt_orf00776
E.coli./09.fa.txt_orf03986_rev D.turgidum./08.fa.txt_orf00901_rev
E.coli./09.fa.txt_orf03987_rev D.turgidum./08.fa.txt_orf01294
E.coli./09.fa.txt_orf03988_rev D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf03989_rev D.turgidum./08.fa.txt_orf01181
E.coli./09.fa.txt_orf03990 D.turgidum./08.fa.txt_orf00997_rev
E.coli./09.fa.txt_orf03991_rev D.turgidum./08.fa.txt_orf00200_rev
E.coli./09.fa.txt_orf03992 D.turgidum./08.fa.txt_orf00324
E.coli./09.fa.txt_orf03993_rev D.turgidum./08.fa.txt_orf01873
E.coli./09.fa.txt_orf03995_rev D.turgidum./08.fa.txt_orf01872_rev
E.coli./09.fa.txt_orf03997_rev D.turgidum./08.fa.txt_orf01864_rev
E.coli./09.fa.txt_orf03998 D.turgidum./08.fa.txt_orf02086
E.coli./09.fa.txt_orf04000 D.turgidum./08.fa.txt_orf00041
E.coli./09.fa.txt_orf04003 D.turgidum./08.fa.txt_orf01833_rev
E.coli./09.fa.txt_orf04004 D.turgidum./08.fa.txt_orf01672_rev
E.coli./09.fa.txt_orf04005 D.turgidum./08.fa.txt_orf01240
E.coli./09.fa.txt_orf04006_rev D.turgidum./08.fa.txt_orf02090
E.coli./09.fa.txt_orf04008 D.turgidum./08.fa.txt_orf00569
E.coli./09.fa.txt_orf04009_rev D.turgidum./08.fa.txt_orf00041
E.coli./09.fa.txt_orf04011_rev D.turgidum./08.fa.txt_orf01145
E.coli./09.fa.txt_orf04012_rev D.turgidum./08.fa.txt_orf00697
E.coli./09.fa.txt_orf04013_rev D.turgidum./08.fa.txt_orf00697
E.coli./09.fa.txt_orf04014_rev D.turgidum./08.fa.txt_orf00793_rev
E.coli./09.fa.txt_orf04016_rev D.turgidum./08.fa.txt_orf02227_rev
E.coli./09.fa.txt_orf04018_rev D.turgidum./08.fa.txt_orf02234_rev
E.coli./09.fa.txt_orf04019 D.turgidum./08.fa.txt_orf02234_rev
E.coli./09.fa.txt_orf04020 D.turgidum./08.fa.txt_orf01012
E.coli./09.fa.txt_orf04021 D.turgidum./08.fa.txt_orf00736
E.coli./09.fa.txt_orf04023_rev D.turgidum./08.fa.txt_orf02254
E.coli./09.fa.txt_orf04024_rev D.turgidum./08.fa.txt_orf01820_rev
E.coli./09.fa.txt_orf04027_rev D.turgidum./08.fa.txt_orf00246_rev
E.coli./09.fa.txt_orf04028_rev D.turgidum./08.fa.txt_orf01224_rev
E.coli./09.fa.txt_orf04029 D.turgidum./08.fa.txt_orf01710_rev
E.coli./09.fa.txt_orf04031 D.turgidum./08.fa.txt_orf01807
E.coli./09.fa.txt_orf04032_rev D.turgidum./08.fa.txt_orf02156_rev
E.coli./09.fa.txt_orf04033_rev D.turgidum./08.fa.txt_orf01133
E.coli./09.fa.txt_orf04035_rev D.turgidum./08.fa.txt_orf02005_rev
E.coli./09.fa.txt_orf04037_rev D.turgidum./08.fa.txt_orf00863
E.coli./09.fa.txt_orf04038_rev D.turgidum./08.fa.txt_orf01334
E.coli./09.fa.txt_orf04040_rev D.turgidum./08.fa.txt_orf01572_rev
E.coli./09.fa.txt_orf04041_rev D.turgidum./08.fa.txt_orf00748_rev
E.coli./09.fa.txt_orf04042_rev D.turgidum./08.fa.txt_orf01364
E.coli./09.fa.txt_orf04043_rev D.turgidum./08.fa.txt_orf02052
E.coli./09.fa.txt_orf04044_rev D.turgidum./08.fa.txt_orf01776_rev
E.coli./09.fa.txt_orf04046_rev D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf04047_rev D.turgidum./08.fa.txt_orf00296
E.coli./09.fa.txt_orf04048_rev D.turgidum./08.fa.txt_orf01758_rev
E.coli./09.fa.txt_orf04049_rev D.turgidum./08.fa.txt_orf00788
E.coli./09.fa.txt_orf04050_rev D.turgidum./08.fa.txt_orf00771
E.coli./09.fa.txt_orf04051_rev D.turgidum./08.fa.txt_orf01122
E.coli./09.fa.txt_orf04052_rev D.turgidum./08.fa.txt_orf01372
E.coli./09.fa.txt_orf04053_rev D.turgidum./08.fa.txt_orf00012_rev
E.coli./09.fa.txt_orf04055_rev D.turgidum./08.fa.txt_orf01229_rev
E.coli./09.fa.txt_orf04056 D.turgidum./08.fa.txt_orf00632
E.coli./09.fa.txt_orf04058 D.turgidum./08.fa.txt_orf00238
E.coli./09.fa.txt_orf04061_rev D.turgidum./08.fa.txt_orf01137_rev
E.coli./09.fa.txt_orf04063_rev D.turgidum./08.fa.txt_orf01327
E.coli./09.fa.txt_orf04066_rev D.turgidum./08.fa.txt_orf01352
E.coli./09.fa.txt_orf04067 D.turgidum./08.fa.txt_orf00311
E.coli./09.fa.txt_orf04068 D.turgidum./08.fa.txt_orf00954
E.coli./09.fa.txt_orf04070 D.turgidum./08.fa.txt_orf01852_rev
E.coli./09.fa.txt_orf04071 D.turgidum./08.fa.txt_orf01708_rev
E.coli./09.fa.txt_orf04072 D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf04073_rev D.turgidum./08.fa.txt_orf01984
E.coli./09.fa.txt_orf04075_rev D.turgidum./08.fa.txt_orf00498_rev
E.coli./09.fa.txt_orf04077_rev D.turgidum./08.fa.txt_orf00532_rev
E.coli./09.fa.txt_orf04079_rev D.turgidum./08.fa.txt_orf01948_rev
E.coli./09.fa.txt_orf04080_rev D.turgidum./08.fa.txt_orf02042
E.coli./09.fa.txt_orf04082_rev D.turgidum./08.fa.txt_orf00319_rev
E.coli./09.fa.txt_orf04083_rev D.turgidum./08.fa.txt_orf01449
E.coli./09.fa.txt_orf04084 D.turgidum./08.fa.txt_orf00742
E.coli./09.fa.txt_orf04086 D.turgidum./08.fa.txt_orf00532_rev
E.coli./09.fa.txt_orf04087 D.turgidum./08.fa.txt_orf02160_rev
E.coli./09.fa.txt_orf04089 D.turgidum./08.fa.txt_orf01566_rev
E.coli./09.fa.txt_orf04091 D.turgidum./08.fa.txt_orf00356
E.coli./09.fa.txt_orf04093 D.turgidum./08.fa.txt_orf00758_rev
E.coli./09.fa.txt_orf04094 D.turgidum./08.fa.txt_orf00618
E.coli./09.fa.txt_orf04095 D.turgidum./08.fa.txt_orf01129
E.coli./09.fa.txt_orf04096 D.turgidum./08.fa.txt_orf00901_rev
E.coli./09.fa.txt_orf04098 D.turgidum./08.fa.txt_orf00097
E.coli./09.fa.txt_orf04099 D.turgidum./08.fa.txt_orf01389
E.coli./09.fa.txt_orf04100 D.turgidum./08.fa.txt_orf00096
E.coli./09.fa.txt_orf04101 D.turgidum./08.fa.txt_orf02270_rev
E.coli./09.fa.txt_orf04103 D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf04105 D.turgidum./08.fa.txt_orf01588_rev
E.coli./09.fa.txt_orf04109_rev D.turgidum./08.fa.txt_orf01256
E.coli./09.fa.txt_orf04110 D.turgidum./08.fa.txt_orf01439
E.coli./09.fa.txt_orf04111 D.turgidum./08.fa.txt_orf00546
E.coli./09.fa.txt_orf04113_rev D.turgidum./08.fa.txt_orf00001
E.coli./09.fa.txt_orf04114_rev D.turgidum./08.fa.txt_orf01652
E.coli./09.fa.txt_orf04115_rev D.turgidum./08.fa.txt_orf01047
E.coli./09.fa.txt_orf04116 D.turgidum./08.fa.txt_orf01045
E.coli./09.fa.txt_orf04117 D.turgidum./08.fa.txt_orf01795_rev
E.coli./09.fa.txt_orf04118 D.turgidum./08.fa.txt_orf01794_rev
E.coli./09.fa.txt_orf04119 D.turgidum./08.fa.txt_orf00437_rev
E.coli./09.fa.txt_orf04120 D.turgidum./08.fa.txt_orf01334
E.coli./09.fa.txt_orf04121_rev D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf04122_rev D.turgidum./08.fa.txt_orf01521
E.coli./09.fa.txt_orf04124 D.turgidum./08.fa.txt_orf00967_rev
E.coli./09.fa.txt_orf04126 D.turgidum./08.fa.txt_orf01427
E.coli./09.fa.txt_orf04127 D.turgidum./08.fa.txt_orf00261
E.coli./09.fa.txt_orf04129_rev D.turgidum./08.fa.txt_orf01944_rev
E.coli./09.fa.txt_orf04131_rev D.turgidum./08.fa.txt_orf00973_rev
E.coli./09.fa.txt_orf04133 D.turgidum./08.fa.txt_orf01737_rev
E.coli./09.fa.txt_orf04134_rev D.turgidum./08.fa.txt_orf01753_rev
E.coli./09.fa.txt_orf04135_rev D.turgidum./08.fa.txt_orf01463
E.coli./09.fa.txt_orf04137_rev D.turgidum./08.fa.txt_orf01627_rev
E.coli./09.fa.txt_orf04138_rev D.turgidum./08.fa.txt_orf01704_rev
E.coli./09.fa.txt_orf04139_rev D.turgidum./08.fa.txt_orf01233_rev
E.coli./09.fa.txt_orf04140_rev D.turgidum./08.fa.txt_orf01033
E.coli./09.fa.txt_orf04142_rev D.turgidum./08.fa.txt_orf01850_rev
E.coli./09.fa.txt_orf04143_rev D.turgidum./08.fa.txt_orf01817_rev
E.coli./09.fa.txt_orf04144_rev D.turgidum./08.fa.txt_orf00922
E.coli./09.fa.txt_orf04148_rev D.turgidum./08.fa.txt_orf01425_rev
E.coli./09.fa.txt_orf04150_rev D.turgidum./08.fa.txt_orf01529
E.coli./09.fa.txt_orf04152 D.turgidum./08.fa.txt_orf01194
E.coli./09.fa.txt_orf04153_rev D.turgidum./08.fa.txt_orf00690
E.coli./09.fa.txt_orf04154_rev D.turgidum./08.fa.txt_orf01662_rev
E.coli./09.fa.txt_orf04155_rev D.turgidum./08.fa.txt_orf02135
E.coli./09.fa.txt_orf04156_rev D.turgidum./08.fa.txt_orf01267
E.coli./09.fa.txt_orf04157_rev D.turgidum./08.fa.txt_orf00022
E.coli./09.fa.txt_orf04159_rev D.turgidum./08.fa.txt_orf00023
E.coli./09.fa.txt_orf04160_rev D.turgidum./08.fa.txt_orf00854
E.coli./09.fa.txt_orf04161_rev D.turgidum./08.fa.txt_orf00124_rev
E.coli./09.fa.txt_orf04162_rev D.turgidum./08.fa.txt_orf00938
E.coli./09.fa.txt_orf04164_rev D.turgidum./08.fa.txt_orf00937_rev
E.coli./09.fa.txt_orf04165_rev D.turgidum./08.fa.txt_orf01953
E.coli./09.fa.txt_orf04166_rev D.turgidum./08.fa.txt_orf01860_rev
E.coli./09.fa.txt_orf04169 D.turgidum./08.fa.txt_orf01150_rev
E.coli./09.fa.txt_orf04170 D.turgidum./08.fa.txt_orf01984
E.coli./09.fa.txt_orf04172 D.turgidum./08.fa.txt_orf01672_rev
E.coli./09.fa.txt_orf04173_rev D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf04175_rev D.turgidum./08.fa.txt_orf01902
E.coli./09.fa.txt_orf04176 D.turgidum./08.fa.txt_orf00037
E.coli./09.fa.txt_orf04177 D.turgidum./08.fa.txt_orf01966_rev
E.coli./09.fa.txt_orf04179 D.turgidum./08.fa.txt_orf01052
E.coli./09.fa.txt_orf04180 D.turgidum./08.fa.txt_orf00555
E.coli./09.fa.txt_orf04181 D.turgidum./08.fa.txt_orf00189_rev
E.coli./09.fa.txt_orf04182 D.turgidum./08.fa.txt_orf02203
E.coli./09.fa.txt_orf04185_rev D.turgidum./08.fa.txt_orf01158
E.coli./09.fa.txt_orf04187_rev D.turgidum./08.fa.txt_orf00897
E.coli./09.fa.txt_orf04189_rev D.turgidum./08.fa.txt_orf02065
E.coli./09.fa.txt_orf04191_rev D.turgidum./08.fa.txt_orf00542
E.coli./09.fa.txt_orf04192_rev D.turgidum./08.fa.txt_orf00544
E.coli./09.fa.txt_orf04193_rev D.turgidum./08.fa.txt_orf01827_rev
E.coli./09.fa.txt_orf04194 D.turgidum./08.fa.txt_orf02116_rev
E.coli./09.fa.txt_orf04196_rev D.turgidum./08.fa.txt_orf01046
E.coli./09.fa.txt_orf04198 D.turgidum./08.fa.txt_orf01977_rev
E.coli./09.fa.txt_orf04199_rev D.turgidum./08.fa.txt_orf00232
E.coli./09.fa.txt_orf04200_rev D.turgidum./08.fa.txt_orf01564_rev
E.coli./09.fa.txt_orf04201_rev D.turgidum./08.fa.txt_orf01593_rev
E.coli./09.fa.txt_orf04204_rev D.turgidum./08.fa.txt_orf00719
E.coli./09.fa.txt_orf04207_rev D.turgidum./08.fa.txt_orf01797_rev
E.coli./09.fa.txt_orf04209 D.turgidum./08.fa.txt_orf01330
E.coli./09.fa.txt_orf04210_rev D.turgidum./08.fa.txt_orf01555_rev
E.coli./09.fa.txt_orf04212_rev D.turgidum./08.fa.txt_orf00582
E.coli./09.fa.txt_orf04213 D.turgidum./08.fa.txt_orf02234_rev
E.coli./09.fa.txt_orf04215 D.turgidum./08.fa.txt_orf01172
E.coli./09.fa.txt_orf04216_rev D.turgidum./08.fa.txt_orf01295
E.coli./09.fa.txt_orf04218_rev D.turgidum./08.fa.txt_orf00250
E.coli./09.fa.txt_orf04219_rev D.turgidum./08.fa.txt_orf01676_rev
E.coli./09.fa.txt_orf04220_rev D.turgidum./08.fa.txt_orf01678_rev
E.coli./09.fa.txt_orf04222_rev D.turgidum./08.fa.txt_orf01201
E.coli./09.fa.txt_orf04223_rev D.turgidum./08.fa.txt_orf01931_rev
E.coli./09.fa.txt_orf04224_rev D.turgidum./08.fa.txt_orf01402
E.coli./09.fa.txt_orf04226_rev D.turgidum./08.fa.txt_orf01709_rev
E.coli./09.fa.txt_orf04228_rev D.turgidum./08.fa.txt_orf01100
E.coli./09.fa.txt_orf04229_rev D.turgidum./08.fa.txt_orf00869_rev
E.coli./09.fa.txt_orf04230_rev D.turgidum./08.fa.txt_orf01086
E.coli./09.fa.txt_orf04231 D.turgidum./08.fa.txt_orf00978_rev
E.coli./09.fa.txt_orf04232_rev D.turgidum./08.fa.txt_orf01042
E.coli./09.fa.txt_orf04234 D.turgidum./08.fa.txt_orf01132
E.coli./09.fa.txt_orf04238 D.turgidum./08.fa.txt_orf01833_rev
E.coli./09.fa.txt_orf04240_rev D.turgidum./08.fa.txt_orf01616_rev
E.coli./09.fa.txt_orf04242 D.turgidum./08.fa.txt_orf02202
E.coli./09.fa.txt_orf04246_rev D.turgidum./08.fa.txt_orf01860_rev
E.coli./09.fa.txt_orf04247 D.turgidum./08.fa.txt_orf01544_rev
E.coli./09.fa.txt_orf04249 D.turgidum./08.fa.txt_orf01329_rev
E.coli./09.fa.txt_orf04250 D.turgidum./08.fa.txt_orf01775_rev
E.coli./09.fa.txt_orf04251 D.turgidum./08.fa.txt_orf01153
E.coli./09.fa.txt_orf04252 D.turgidum./08.fa.txt_orf01184
E.coli./09.fa.txt_orf04253_rev D.turgidum./08.fa.txt_orf00266_rev
E.coli./09.fa.txt_orf04255_rev D.turgidum./08.fa.txt_orf00972
E.coli./09.fa.txt_orf04258_rev D.turgidum./08.fa.txt_orf01152
E.coli./09.fa.txt_orf04259_rev D.turgidum./08.fa.txt_orf01568_rev
E.coli./09.fa.txt_orf04260_rev D.turgidum./08.fa.txt_orf02283_rev
E.coli./09.fa.txt_orf04261 D.turgidum./08.fa.txt_orf00675_rev
E.coli./09.fa.txt_orf04262 D.turgidum./08.fa.txt_orf01784_rev
E.coli./09.fa.txt_orf04264 D.turgidum./08.fa.txt_orf02063_rev
E.coli./09.fa.txt_orf04265_rev D.turgidum./08.fa.txt_orf02063_rev
E.coli./09.fa.txt_orf04266_rev D.turgidum./08.fa.txt_orf01338
E.coli./09.fa.txt_orf04268 D.turgidum./08.fa.txt_orf01133
E.coli./09.fa.txt_orf04269 D.turgidum./08.fa.txt_orf00103
E.coli./09.fa.txt_orf04270 D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf04271 D.turgidum./08.fa.txt_orf01889_rev
E.coli./09.fa.txt_orf04272_rev D.turgidum./08.fa.txt_orf01932_rev
E.coli./09.fa.txt_orf04273_rev D.turgidum./08.fa.txt_orf01933_rev
E.coli./09.fa.txt_orf04274_rev D.turgidum./08.fa.txt_orf01934_rev
E.coli./09.fa.txt_orf04275_rev D.turgidum./08.fa.txt_orf01936_rev
E.coli./09.fa.txt_orf04277_rev D.turgidum./08.fa.txt_orf01937_rev
E.coli./09.fa.txt_orf04279 D.turgidum./08.fa.txt_orf00906
E.coli./09.fa.txt_orf04280 D.turgidum./08.fa.txt_orf01682_rev
E.coli./09.fa.txt_orf04281_rev D.turgidum./08.fa.txt_orf00020
E.coli./09.fa.txt_orf04283_rev D.turgidum./08.fa.txt_orf01872_rev
E.coli./09.fa.txt_orf04284 D.turgidum./08.fa.txt_orf01325
E.coli./09.fa.txt_orf04285 D.turgidum./08.fa.txt_orf01326
E.coli./09.fa.txt_orf04287 D.turgidum./08.fa.txt_orf01339
E.coli./09.fa.txt_orf04289_rev D.turgidum./08.fa.txt_orf01398
E.coli./09.fa.txt_orf04290_rev D.turgidum./08.fa.txt_orf00018_rev
E.coli./09.fa.txt_orf04291 D.turgidum./08.fa.txt_orf01711_rev
E.coli./09.fa.txt_orf04292 D.turgidum./08.fa.txt_orf01231_rev
E.coli./09.fa.txt_orf04294_rev D.turgidum./08.fa.txt_orf01006
E.coli./09.fa.txt_orf04296 D.turgidum./08.fa.txt_orf02113
E.coli./09.fa.txt_orf04297 D.turgidum./08.fa.txt_orf01518
E.coli./09.fa.txt_orf04298 D.turgidum./08.fa.txt_orf00924
E.coli./09.fa.txt_orf04299_rev D.turgidum./08.fa.txt_orf01184
E.coli./09.fa.txt_orf04300_rev D.turgidum./08.fa.txt_orf00734
E.coli./09.fa.txt_orf04301 D.turgidum./08.fa.txt_orf00027
E.coli./09.fa.txt_orf04304 D.turgidum./08.fa.txt_orf01463
E.coli./09.fa.txt_orf04305 D.turgidum./08.fa.txt_orf01832_rev
E.coli./09.fa.txt_orf04309 D.turgidum./08.fa.txt_orf00566
E.coli./09.fa.txt_orf04310_rev D.turgidum./08.fa.txt_orf01444
E.coli./09.fa.txt_orf04313_rev D.turgidum./08.fa.txt_orf01144
E.coli./09.fa.txt_orf04315_rev D.turgidum./08.fa.txt_orf01511_rev
E.coli./09.fa.txt_orf04316 D.turgidum./08.fa.txt_orf01241
E.coli./09.fa.txt_orf04317 D.turgidum./08.fa.txt_orf02105
E.coli./09.fa.txt_orf04318 D.turgidum./08.fa.txt_orf01152
E.coli./09.fa.txt_orf04321 D.turgidum./08.fa.txt_orf00028
E.coli./09.fa.txt_orf04324 D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf04325 D.turgidum./08.fa.txt_orf02243_rev
E.coli./09.fa.txt_orf04326 D.turgidum./08.fa.txt_orf00206_rev
E.coli./09.fa.txt_orf04327 D.turgidum./08.fa.txt_orf00628_rev
E.coli./09.fa.txt_orf04328_rev D.turgidum./08.fa.txt_orf02110_rev
E.coli./09.fa.txt_orf04329_rev D.turgidum./08.fa.txt_orf00775
E.coli./09.fa.txt_orf04331 D.turgidum./08.fa.txt_orf01958
E.coli./09.fa.txt_orf04332 D.turgidum./08.fa.txt_orf00236
E.coli./09.fa.txt_orf04333_rev D.turgidum./08.fa.txt_orf01197
E.coli./09.fa.txt_orf04334 D.turgidum./08.fa.txt_orf01324
E.coli./09.fa.txt_orf04335 D.turgidum./08.fa.txt_orf00036
E.coli./09.fa.txt_orf04336_rev D.turgidum./08.fa.txt_orf01380
E.coli./09.fa.txt_orf04337 D.turgidum./08.fa.txt_orf01873
E.coli./09.fa.txt_orf04338 D.turgidum./08.fa.txt_orf00988
E.coli./09.fa.txt_orf04340 D.turgidum./08.fa.txt_orf02241_rev
E.coli./09.fa.txt_orf04342 D.turgidum./08.fa.txt_orf01753_rev
E.coli./09.fa.txt_orf04343 D.turgidum./08.fa.txt_orf01163
E.coli./09.fa.txt_orf04344 D.turgidum./08.fa.txt_orf00692
E.coli./09.fa.txt_orf04346 D.turgidum./08.fa.txt_orf00997_rev
E.coli./09.fa.txt_orf04347 D.turgidum./08.fa.txt_orf01374
E.coli./09.fa.txt_orf04348 D.turgidum./08.fa.txt_orf01301
E.coli./09.fa.txt_orf04349 D.turgidum./08.fa.txt_orf00266_rev
E.coli./09.fa.txt_orf04351 D.turgidum./08.fa.txt_orf00208_rev
E.coli./09.fa.txt_orf04352 D.turgidum./08.fa.txt_orf00749
E.coli./09.fa.txt_orf04353 D.turgidum./08.fa.txt_orf00842
E.coli./09.fa.txt_orf04355_rev D.turgidum./08.fa.txt_orf00125_rev
E.coli./09.fa.txt_orf04356 D.turgidum./08.fa.txt_orf01081
E.coli./09.fa.txt_orf04358 D.turgidum./08.fa.txt_orf00266_rev
E.coli./09.fa.txt_orf04359_rev D.turgidum./08.fa.txt_orf01742_rev
E.coli./09.fa.txt_orf04360_rev D.turgidum./08.fa.txt_orf01709_rev
E.coli./09.fa.txt_orf04361_rev D.turgidum./08.fa.txt_orf01323
E.coli./09.fa.txt_orf04362_rev D.turgidum./08.fa.txt_orf00603_rev
E.coli./09.fa.txt_orf04363_rev D.turgidum./08.fa.txt_orf01685_rev
E.coli./09.fa.txt_orf04364 D.turgidum./08.fa.txt_orf00961_rev
E.coli./09.fa.txt_orf04365_rev D.turgidum./08.fa.txt_orf01297
E.coli./09.fa.txt_orf04366 D.turgidum./08.fa.txt_orf01214_rev
E.coli./09.fa.txt_orf04367_rev D.turgidum./08.fa.txt_orf01986_rev
E.coli./09.fa.txt_orf04370_rev D.turgidum./08.fa.txt_orf01466
E.coli./09.fa.txt_orf04371_rev D.turgidum./08.fa.txt_orf00079_rev
E.coli./09.fa.txt_orf04372_rev D.turgidum./08.fa.txt_orf01783_rev
E.coli./09.fa.txt_orf04374 D.turgidum./08.fa.txt_orf01435
E.coli./09.fa.txt_orf04375 D.turgidum./08.fa.txt_orf01165
E.coli./09.fa.txt_orf04377 D.turgidum./08.fa.txt_orf01787_rev
E.coli./09.fa.txt_orf04378 D.turgidum./08.fa.txt_orf00555
E.coli./09.fa.txt_orf04379 D.turgidum./08.fa.txt_orf00682
E.coli./09.fa.txt_orf04380 D.turgidum./08.fa.txt_orf00535_rev
E.coli./09.fa.txt_orf04381 D.turgidum./08.fa.txt_orf00973_rev
E.coli./09.fa.txt_orf04382_rev D.turgidum./08.fa.txt_orf01928_rev
E.coli./09.fa.txt_orf04384 D.turgidum./08.fa.txt_orf02226_rev
E.coli./09.fa.txt_orf04385 D.turgidum./08.fa.txt_orf00189_rev
E.coli./09.fa.txt_orf04386 D.turgidum./08.fa.txt_orf01012
E.coli./09.fa.txt_orf04387_rev D.turgidum./08.fa.txt_orf00099
E.coli./09.fa.txt_orf04388_rev D.turgidum./08.fa.txt_orf00742
E.coli./09.fa.txt_orf04389_rev D.turgidum./08.fa.txt_orf01697_rev
E.coli./09.fa.txt_orf04392_rev D.turgidum./08.fa.txt_orf02148
E.coli./09.fa.txt_orf04394 D.turgidum./08.fa.txt_orf00848
E.coli./09.fa.txt_orf04395 D.turgidum./08.fa.txt_orf02263_rev
E.coli./09.fa.txt_orf04396_rev D.turgidum./08.fa.txt_orf01872_rev
E.coli./09.fa.txt_orf04398_rev D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf04399_rev D.turgidum./08.fa.txt_orf01563_rev
E.coli./09.fa.txt_orf04401_rev D.turgidum./08.fa.txt_orf01397
E.coli./09.fa.txt_orf04403_rev D.turgidum./08.fa.txt_orf00585
E.coli./09.fa.txt_orf04404_rev D.turgidum./08.fa.txt_orf00096
E.coli./09.fa.txt_orf04405_rev D.turgidum./08.fa.txt_orf02160_rev
E.coli./09.fa.txt_orf04407_rev D.turgidum./08.fa.txt_orf00097
E.coli./09.fa.txt_orf04408_rev D.turgidum./08.fa.txt_orf01012
E.coli./09.fa.txt_orf04409_rev D.turgidum./08.fa.txt_orf00449
E.coli./09.fa.txt_orf04410_rev D.turgidum./08.fa.txt_orf00742
E.coli./09.fa.txt_orf04411_rev D.turgidum./08.fa.txt_orf00264_rev
