E.coli./09.fa.txt_orf00002 Synechocystis./18.fa.txt_orf01331_rev
E.coli./09.fa.txt_orf04769_rev Synechocystis./18.fa.txt_orf02609_rev
E.coli./09.fa.txt_orf04771 Synechocystis./18.fa.txt_orf05131_rev
E.coli./09.fa.txt_orf04772 Synechocystis./18.fa.txt_orf02084_rev
E.coli./09.fa.txt_orf04774 Synechocystis./18.fa.txt_orf04479_rev
E.coli./09.fa.txt_orf04775_rev Synechocystis./18.fa.txt_orf00640_rev
E.coli./09.fa.txt_orf04777 Synechocystis./18.fa.txt_orf04442
E.coli./09.fa.txt_orf04778_rev Synechocystis./18.fa.txt_orf03779_rev
E.coli./09.fa.txt_orf04779 Synechocystis./18.fa.txt_orf02926_rev
E.coli./09.fa.txt_orf04780 Synechocystis./18.fa.txt_orf02283
E.coli./09.fa.txt_orf04782 Synechocystis./18.fa.txt_orf00205_rev
E.coli./09.fa.txt_orf04783 Synechocystis./18.fa.txt_orf03292
E.coli./09.fa.txt_orf04784_rev Synechocystis./18.fa.txt_orf03510_rev
E.coli./09.fa.txt_orf04785_rev Synechocystis./18.fa.txt_orf00868_rev
E.coli./09.fa.txt_orf04786 Synechocystis./18.fa.txt_orf04807_rev
E.coli./09.fa.txt_orf04787 Synechocystis./18.fa.txt_orf00384
E.coli./09.fa.txt_orf04788 Synechocystis./18.fa.txt_orf00386
E.coli./09.fa.txt_orf04789 Synechocystis./18.fa.txt_orf04902
E.coli./09.fa.txt_orf04790 Synechocystis./18.fa.txt_orf01228_rev
E.coli./09.fa.txt_orf04793_rev Synechocystis./18.fa.txt_orf00907_rev
E.coli./09.fa.txt_orf04794 Synechocystis./18.fa.txt_orf00032
E.coli./09.fa.txt_orf04795 Synechocystis./18.fa.txt_orf05131_rev
E.coli./09.fa.txt_orf04796 Synechocystis./18.fa.txt_orf01941_rev
E.coli./09.fa.txt_orf04797 Synechocystis./18.fa.txt_orf03831
E.coli./09.fa.txt_orf04798 Synechocystis./18.fa.txt_orf00150
E.coli./09.fa.txt_orf04800 Synechocystis./18.fa.txt_orf04966
E.coli./09.fa.txt_orf04801 Synechocystis./18.fa.txt_orf03316
E.coli./09.fa.txt_orf04803 Synechocystis./18.fa.txt_orf01282_rev
E.coli./09.fa.txt_orf04804 Synechocystis./18.fa.txt_orf01320
E.coli./09.fa.txt_orf04807_rev Synechocystis./18.fa.txt_orf04697_rev
E.coli./09.fa.txt_orf04809 Synechocystis./18.fa.txt_orf00364
E.coli./09.fa.txt_orf04810 Synechocystis./18.fa.txt_orf01384
E.coli./09.fa.txt_orf04811_rev Synechocystis./18.fa.txt_orf01496
E.coli./09.fa.txt_orf04813_rev Synechocystis./18.fa.txt_orf01420
E.coli./09.fa.txt_orf04814_rev Synechocystis./18.fa.txt_orf03748
E.coli./09.fa.txt_orf04815 Synechocystis./18.fa.txt_orf01356
E.coli./09.fa.txt_orf04817 Synechocystis./18.fa.txt_orf00740_rev
E.coli./09.fa.txt_orf04818_rev Synechocystis./18.fa.txt_orf02316
E.coli./09.fa.txt_orf04819_rev Synechocystis./18.fa.txt_orf00150
E.coli./09.fa.txt_orf04820_rev Synechocystis./18.fa.txt_orf05131_rev
E.coli./09.fa.txt_orf04822_rev Synechocystis./18.fa.txt_orf00173
E.coli./09.fa.txt_orf04823_rev Synechocystis./18.fa.txt_orf00982
E.coli./09.fa.txt_orf04826_rev Synechocystis./18.fa.txt_orf02068_rev
E.coli./09.fa.txt_orf04828_rev Synechocystis./18.fa.txt_orf00659
E.coli./09.fa.txt_orf04829_rev Synechocystis./18.fa.txt_orf04822_rev
E.coli./09.fa.txt_orf04830_rev Synechocystis./18.fa.txt_orf04952
E.coli./09.fa.txt_orf04831_rev Synechocystis./18.fa.txt_orf00448
E.coli./09.fa.txt_orf04833_rev Synechocystis./18.fa.txt_orf02358_rev
E.coli./09.fa.txt_orf04834_rev Synechocystis./18.fa.txt_orf03721
E.coli./09.fa.txt_orf04835_rev Synechocystis./18.fa.txt_orf00391_rev
E.coli./09.fa.txt_orf04836_rev Synechocystis./18.fa.txt_orf00427
E.coli./09.fa.txt_orf04837_rev Synechocystis./18.fa.txt_orf01007_rev
E.coli./09.fa.txt_orf04838_rev Synechocystis./18.fa.txt_orf03472
E.coli./09.fa.txt_orf04839_rev Synechocystis./18.fa.txt_orf00056
E.coli./09.fa.txt_orf04840_rev Synechocystis./18.fa.txt_orf04698_rev
E.coli./09.fa.txt_orf04841_rev Synechocystis./18.fa.txt_orf00262
E.coli./09.fa.txt_orf04842 Synechocystis./18.fa.txt_orf04411
E.coli./09.fa.txt_orf04844 Synechocystis./18.fa.txt_orf03808_rev
E.coli./09.fa.txt_orf04845 Synechocystis./18.fa.txt_orf00971
E.coli./09.fa.txt_orf04847_rev Synechocystis./18.fa.txt_orf01149_rev
E.coli./09.fa.txt_orf04848_rev Synechocystis./18.fa.txt_orf02483_rev
E.coli./09.fa.txt_orf04851_rev Synechocystis./18.fa.txt_orf05277_rev
E.coli./09.fa.txt_orf04852_rev Synechocystis./18.fa.txt_orf04206_rev
E.coli./09.fa.txt_orf04853_rev Synechocystis./18.fa.txt_orf02302_rev
E.coli./09.fa.txt_orf04855_rev Synechocystis./18.fa.txt_orf00249
E.coli./09.fa.txt_orf04856_rev Synechocystis./18.fa.txt_orf04492
E.coli./09.fa.txt_orf04857_rev Synechocystis./18.fa.txt_orf03559
E.coli./09.fa.txt_orf04859_rev Synechocystis./18.fa.txt_orf03193_rev
E.coli./09.fa.txt_orf04861_rev Synechocystis./18.fa.txt_orf00770_rev
E.coli./09.fa.txt_orf04862 Synechocystis./18.fa.txt_orf01331_rev
E.coli./09.fa.txt_orf04863 Synechocystis./18.fa.txt_orf03997
E.coli./09.fa.txt_orf04864_rev Synechocystis./18.fa.txt_orf00410_rev
E.coli./09.fa.txt_orf04865_rev Synechocystis./18.fa.txt_orf01632_rev
E.coli./09.fa.txt_orf04866_rev Synechocystis./18.fa.txt_orf00370
E.coli./09.fa.txt_orf04867_rev Synechocystis./18.fa.txt_orf01814_rev
E.coli./09.fa.txt_orf04868_rev Synechocystis./18.fa.txt_orf02777
E.coli./09.fa.txt_orf04870_rev Synechocystis./18.fa.txt_orf00648
E.coli./09.fa.txt_orf04871_rev Synechocystis./18.fa.txt_orf01606
E.coli./09.fa.txt_orf04873_rev Synechocystis./18.fa.txt_orf02660
E.coli./09.fa.txt_orf04875_rev Synechocystis./18.fa.txt_orf00696_rev
E.coli./09.fa.txt_orf04876 Synechocystis./18.fa.txt_orf02440
E.coli./09.fa.txt_orf04877 Synechocystis./18.fa.txt_orf01378_rev
E.coli./09.fa.txt_orf04878_rev Synechocystis./18.fa.txt_orf03834
E.coli./09.fa.txt_orf04880_rev Synechocystis./18.fa.txt_orf01805
E.coli./09.fa.txt_orf04884 Synechocystis./18.fa.txt_orf04470
E.coli./09.fa.txt_orf04885 Synechocystis./18.fa.txt_orf04454
E.coli./09.fa.txt_orf04888 Synechocystis./18.fa.txt_orf00194
E.coli./09.fa.txt_orf04889 Synechocystis./18.fa.txt_orf03498_rev
E.coli./09.fa.txt_orf04891 Synechocystis./18.fa.txt_orf03292
E.coli./09.fa.txt_orf04892_rev Synechocystis./18.fa.txt_orf03593
E.coli./09.fa.txt_orf04893 Synechocystis./18.fa.txt_orf00108
E.coli./09.fa.txt_orf04896 Synechocystis./18.fa.txt_orf02562
E.coli./09.fa.txt_orf04897 Synechocystis./18.fa.txt_orf05019_rev
E.coli./09.fa.txt_orf04899 Synechocystis./18.fa.txt_orf04317_rev
E.coli./09.fa.txt_orf04900 Synechocystis./18.fa.txt_orf00084_rev
E.coli./09.fa.txt_orf04901 Synechocystis./18.fa.txt_orf03106
E.coli./09.fa.txt_orf04902 Synechocystis./18.fa.txt_orf04754_rev
E.coli./09.fa.txt_orf04903 Synechocystis./18.fa.txt_orf04276_rev
E.coli./09.fa.txt_orf04905_rev Synechocystis./18.fa.txt_orf01546
E.coli./09.fa.txt_orf04906_rev Synechocystis./18.fa.txt_orf00808
E.coli./09.fa.txt_orf04908_rev Synechocystis./18.fa.txt_orf04442
E.coli./09.fa.txt_orf04909_rev Synechocystis./18.fa.txt_orf01720
E.coli./09.fa.txt_orf04910_rev Synechocystis./18.fa.txt_orf03353
E.coli./09.fa.txt_orf04912_rev Synechocystis./18.fa.txt_orf02198_rev
E.coli./09.fa.txt_orf04913_rev Synechocystis./18.fa.txt_orf05253_rev
E.coli./09.fa.txt_orf04914_rev Synechocystis./18.fa.txt_orf04605
E.coli./09.fa.txt_orf04918_rev Synechocystis./18.fa.txt_orf02185_rev
E.coli./09.fa.txt_orf04919_rev Synechocystis./18.fa.txt_orf05063_rev
E.coli./09.fa.txt_orf04920_rev Synechocystis./18.fa.txt_orf01652
E.coli./09.fa.txt_orf04921_rev Synechocystis./18.fa.txt_orf04385_rev
E.coli./09.fa.txt_orf04922_rev Synechocystis./18.fa.txt_orf01603_rev
E.coli./09.fa.txt_orf04924_rev Synechocystis./18.fa.txt_orf02270_rev
E.coli./09.fa.txt_orf04927_rev Synechocystis./18.fa.txt_orf04053
E.coli./09.fa.txt_orf04929_rev Synechocystis./18.fa.txt_orf00544_rev
E.coli./09.fa.txt_orf04930_rev Synechocystis./18.fa.txt_orf01080
E.coli./09.fa.txt_orf04931_rev Synechocystis./18.fa.txt_orf00457_rev
E.coli./09.fa.txt_orf04932_rev Synechocystis./18.fa.txt_orf04266
E.coli./09.fa.txt_orf04933_rev Synechocystis./18.fa.txt_orf04849_rev
E.coli./09.fa.txt_orf04934_rev Synechocystis./18.fa.txt_orf02510
E.coli./09.fa.txt_orf04935 Synechocystis./18.fa.txt_orf01826_rev
E.coli./09.fa.txt_orf04936_rev Synechocystis./18.fa.txt_orf03959_rev
E.coli./09.fa.txt_orf04937 Synechocystis./18.fa.txt_orf02977
E.coli./09.fa.txt_orf04938 Synechocystis./18.fa.txt_orf00673_rev
E.coli./09.fa.txt_orf04939 Synechocystis./18.fa.txt_orf03914_rev
E.coli./09.fa.txt_orf04940 Synechocystis./18.fa.txt_orf03778_rev
E.coli./09.fa.txt_orf04941_rev Synechocystis./18.fa.txt_orf03505
E.coli./09.fa.txt_orf04942_rev Synechocystis./18.fa.txt_orf03002_rev
E.coli./09.fa.txt_orf04944_rev Synechocystis./18.fa.txt_orf01725
E.coli./09.fa.txt_orf04945_rev Synechocystis./18.fa.txt_orf03207_rev
E.coli./09.fa.txt_orf04946_rev Synechocystis./18.fa.txt_orf01962
E.coli./09.fa.txt_orf04947_rev Synechocystis./18.fa.txt_orf04551_rev
E.coli./09.fa.txt_orf04948_rev Synechocystis./18.fa.txt_orf04747
E.coli./09.fa.txt_orf04949 Synechocystis./18.fa.txt_orf04251
E.coli./09.fa.txt_orf04951_rev Synechocystis./18.fa.txt_orf02376
E.coli./09.fa.txt_orf04952 Synechocystis./18.fa.txt_orf00056
E.coli./09.fa.txt_orf04954_rev Synechocystis./18.fa.txt_orf01222_rev
E.coli./09.fa.txt_orf04955 Synechocystis./18.fa.txt_orf01487_rev
E.coli./09.fa.txt_orf04956 Synechocystis./18.fa.txt_orf04100_rev
E.coli./09.fa.txt_orf04958_rev Synechocystis./18.fa.txt_orf02843_rev
E.coli./09.fa.txt_orf04959_rev Synechocystis./18.fa.txt_orf03830
E.coli./09.fa.txt_orf04960_rev Synechocystis./18.fa.txt_orf04537
E.coli./09.fa.txt_orf04961_rev Synechocystis./18.fa.txt_orf04457_rev
E.coli./09.fa.txt_orf04963_rev Synechocystis./18.fa.txt_orf04089_rev
E.coli./09.fa.txt_orf04964_rev Synechocystis./18.fa.txt_orf04804
E.coli./09.fa.txt_orf04965_rev Synechocystis./18.fa.txt_orf00796_rev
E.coli./09.fa.txt_orf04967_rev Synechocystis./18.fa.txt_orf05054_rev
E.coli./09.fa.txt_orf04970_rev Synechocystis./18.fa.txt_orf02097_rev
E.coli./09.fa.txt_orf04971_rev Synechocystis./18.fa.txt_orf02612_rev
E.coli./09.fa.txt_orf04972 Synechocystis./18.fa.txt_orf03000
E.coli./09.fa.txt_orf04973_rev Synechocystis./18.fa.txt_orf02829
E.coli./09.fa.txt_orf04974 Synechocystis./18.fa.txt_orf00175
E.coli./09.fa.txt_orf04976_rev Synechocystis./18.fa.txt_orf01700
E.coli./09.fa.txt_orf04978_rev Synechocystis./18.fa.txt_orf01699
E.coli./09.fa.txt_orf04980 Synechocystis./18.fa.txt_orf03078_rev
E.coli./09.fa.txt_orf04982 Synechocystis./18.fa.txt_orf00923
E.coli./09.fa.txt_orf04983_rev Synechocystis./18.fa.txt_orf04295
E.coli./09.fa.txt_orf04985_rev Synechocystis./18.fa.txt_orf00430
E.coli./09.fa.txt_orf04986 Synechocystis./18.fa.txt_orf02136_rev
E.coli./09.fa.txt_orf04988 Synechocystis./18.fa.txt_orf03297
E.coli./09.fa.txt_orf04990 Synechocystis./18.fa.txt_orf00574
E.coli./09.fa.txt_orf04991 Synechocystis./18.fa.txt_orf03239
E.coli./09.fa.txt_orf04992 Synechocystis./18.fa.txt_orf01304_rev
E.coli./09.fa.txt_orf04995_rev Synechocystis./18.fa.txt_orf03988_rev
E.coli./09.fa.txt_orf04996_rev Synechocystis./18.fa.txt_orf04686_rev
E.coli./09.fa.txt_orf04997_rev Synechocystis./18.fa.txt_orf04327
E.coli./09.fa.txt_orf05000_rev Synechocystis./18.fa.txt_orf02565_rev
E.coli./09.fa.txt_orf05001_rev Synechocystis./18.fa.txt_orf03108_rev
E.coli./09.fa.txt_orf05002_rev Synechocystis./18.fa.txt_orf00194
E.coli./09.fa.txt_orf05003 Synechocystis./18.fa.txt_orf05174
E.coli./09.fa.txt_orf05004 Synechocystis./18.fa.txt_orf00358_rev
E.coli./09.fa.txt_orf05006 Synechocystis./18.fa.txt_orf04951_rev
E.coli./09.fa.txt_orf05008 Synechocystis./18.fa.txt_orf04637_rev
E.coli./09.fa.txt_orf05009 Synechocystis./18.fa.txt_orf01996
E.coli./09.fa.txt_orf05010_rev Synechocystis./18.fa.txt_orf00650_rev
E.coli./09.fa.txt_orf05011_rev Synechocystis./18.fa.txt_orf01335_rev
E.coli./09.fa.txt_orf05012_rev Synechocystis./18.fa.txt_orf04560_rev
E.coli./09.fa.txt_orf05013_rev Synechocystis./18.fa.txt_orf01122_rev
E.coli./09.fa.txt_orf05015_rev Synechocystis./18.fa.txt_orf01522_rev
E.coli./09.fa.txt_orf05016 Synechocystis./18.fa.txt_orf04224
E.coli./09.fa.txt_orf05019 Synechocystis./18.fa.txt_orf00333
E.coli./09.fa.txt_orf05022 Synechocystis./18.fa.txt_orf01222_rev
E.coli./09.fa.txt_orf05023_rev Synechocystis./18.fa.txt_orf01028_rev
E.coli./09.fa.txt_orf05024 Synechocystis./18.fa.txt_orf02660
E.coli./09.fa.txt_orf05025_rev Synechocystis./18.fa.txt_orf01975
E.coli./09.fa.txt_orf05026_rev Synechocystis./18.fa.txt_orf02119
E.coli./09.fa.txt_orf05027 Synechocystis./18.fa.txt_orf02425_rev
E.coli./09.fa.txt_orf05028 Synechocystis./18.fa.txt_orf02998_rev
E.coli./09.fa.txt_orf05029 Synechocystis./18.fa.txt_orf01751
E.coli./09.fa.txt_orf05030 Synechocystis./18.fa.txt_orf00186_rev
E.coli./09.fa.txt_orf05031 Synechocystis./18.fa.txt_orf03412
E.coli./09.fa.txt_orf05032_rev Synechocystis./18.fa.txt_orf03408
E.coli./09.fa.txt_orf05033 Synechocystis./18.fa.txt_orf02554
E.coli./09.fa.txt_orf05034 Synechocystis./18.fa.txt_orf01416
E.coli./09.fa.txt_orf05036_rev Synechocystis./18.fa.txt_orf01927
E.coli./09.fa.txt_orf05038_rev Synechocystis./18.fa.txt_orf00946_rev
E.coli./09.fa.txt_orf05039_rev Synechocystis./18.fa.txt_orf04715
E.coli./09.fa.txt_orf05040_rev Synechocystis./18.fa.txt_orf04509_rev
E.coli./09.fa.txt_orf05042 Synechocystis./18.fa.txt_orf00679_rev
E.coli./09.fa.txt_orf05043 Synechocystis./18.fa.txt_orf01803_rev
E.coli./09.fa.txt_orf05044_rev Synechocystis./18.fa.txt_orf00656
E.coli./09.fa.txt_orf05045_rev Synechocystis./18.fa.txt_orf04196_rev
E.coli./09.fa.txt_orf05046 Synechocystis./18.fa.txt_orf00658_rev
E.coli./09.fa.txt_orf05047_rev Synechocystis./18.fa.txt_orf04365
E.coli./09.fa.txt_orf05050 Synechocystis./18.fa.txt_orf02448
E.coli./09.fa.txt_orf05051 Synechocystis./18.fa.txt_orf04569_rev
E.coli./09.fa.txt_orf05052 Synechocystis./18.fa.txt_orf01341_rev
E.coli./09.fa.txt_orf05054_rev Synechocystis./18.fa.txt_orf02020_rev
E.coli./09.fa.txt_orf05055 Synechocystis./18.fa.txt_orf03340
E.coli./09.fa.txt_orf05056 Synechocystis./18.fa.txt_orf00570
E.coli./09.fa.txt_orf05058 Synechocystis./18.fa.txt_orf02049
E.coli./09.fa.txt_orf05060_rev Synechocystis./18.fa.txt_orf00029
E.coli./09.fa.txt_orf05061_rev Synechocystis./18.fa.txt_orf03201_rev
E.coli./09.fa.txt_orf05062 Synechocystis./18.fa.txt_orf02673
E.coli./09.fa.txt_orf05064_rev Synechocystis./18.fa.txt_orf01457_rev
E.coli./09.fa.txt_orf05065_rev Synechocystis./18.fa.txt_orf01971_rev
E.coli./09.fa.txt_orf05066 Synechocystis./18.fa.txt_orf02079
E.coli./09.fa.txt_orf05068_rev Synechocystis./18.fa.txt_orf03034
E.coli./09.fa.txt_orf05069 Synechocystis./18.fa.txt_orf00186_rev
E.coli./09.fa.txt_orf05071 Synechocystis./18.fa.txt_orf01232_rev
E.coli./09.fa.txt_orf05073 Synechocystis./18.fa.txt_orf03399
E.coli./09.fa.txt_orf05075 Synechocystis./18.fa.txt_orf00602_rev
E.coli./09.fa.txt_orf05077 Synechocystis./18.fa.txt_orf01945
E.coli./09.fa.txt_orf05079 Synechocystis./18.fa.txt_orf03230_rev
E.coli./09.fa.txt_orf05081_rev Synechocystis./18.fa.txt_orf00119_rev
E.coli./09.fa.txt_orf05082_rev Synechocystis./18.fa.txt_orf04082_rev
E.coli./09.fa.txt_orf05084_rev Synechocystis./18.fa.txt_orf04593
E.coli./09.fa.txt_orf05085 Synechocystis./18.fa.txt_orf00731
E.coli./09.fa.txt_orf05086 Synechocystis./18.fa.txt_orf01604_rev
E.coli./09.fa.txt_orf05087 Synechocystis./18.fa.txt_orf05201_rev
E.coli./09.fa.txt_orf05090 Synechocystis./18.fa.txt_orf00957
E.coli./09.fa.txt_orf05091_rev Synechocystis./18.fa.txt_orf05225
E.coli./09.fa.txt_orf05093_rev Synechocystis./18.fa.txt_orf01957_rev
E.coli./09.fa.txt_orf05095_rev Synechocystis./18.fa.txt_orf00138
E.coli./09.fa.txt_orf05097 Synechocystis./18.fa.txt_orf01039_rev
E.coli./09.fa.txt_orf05099_rev Synechocystis./18.fa.txt_orf03256_rev
E.coli./09.fa.txt_orf05100_rev Synechocystis./18.fa.txt_orf03040_rev
E.coli./09.fa.txt_orf05102_rev Synechocystis./18.fa.txt_orf04359
E.coli./09.fa.txt_orf05103_rev Synechocystis./18.fa.txt_orf01377_rev
E.coli./09.fa.txt_orf05104 Synechocystis./18.fa.txt_orf00810
E.coli./09.fa.txt_orf05105 Synechocystis./18.fa.txt_orf00923
E.coli./09.fa.txt_orf05106 Synechocystis./18.fa.txt_orf02948_rev
E.coli./09.fa.txt_orf05107 Synechocystis./18.fa.txt_orf02565_rev
E.coli./09.fa.txt_orf05108 Synechocystis./18.fa.txt_orf05175
E.coli./09.fa.txt_orf05109 Synechocystis./18.fa.txt_orf04481_rev
E.coli./09.fa.txt_orf05110 Synechocystis./18.fa.txt_orf02482_rev
E.coli./09.fa.txt_orf05111 Synechocystis./18.fa.txt_orf00590
E.coli./09.fa.txt_orf05112 Synechocystis./18.fa.txt_orf00621_rev
E.coli./09.fa.txt_orf05113 Synechocystis./18.fa.txt_orf03140_rev
E.coli./09.fa.txt_orf05115 Synechocystis./18.fa.txt_orf00205_rev
E.coli./09.fa.txt_orf05116_rev Synechocystis./18.fa.txt_orf04260
E.coli./09.fa.txt_orf05117 Synechocystis./18.fa.txt_orf04364_rev
E.coli./09.fa.txt_orf05118 Synechocystis./18.fa.txt_orf02765
E.coli./09.fa.txt_orf05121_rev Synechocystis./18.fa.txt_orf04574_rev
E.coli./09.fa.txt_orf05123_rev Synechocystis./18.fa.txt_orf04708
E.coli./09.fa.txt_orf05124_rev Synechocystis./18.fa.txt_orf04428
E.coli./09.fa.txt_orf05125_rev Synechocystis./18.fa.txt_orf00880
E.coli./09.fa.txt_orf05127_rev Synechocystis./18.fa.txt_orf01482_rev
E.coli./09.fa.txt_orf05128_rev Synechocystis./18.fa.txt_orf02611_rev
E.coli./09.fa.txt_orf05130_rev Synechocystis./18.fa.txt_orf00817_rev
E.coli./09.fa.txt_orf05131_rev Synechocystis./18.fa.txt_orf00533_rev
E.coli./09.fa.txt_orf05132_rev Synechocystis./18.fa.txt_orf04792
E.coli./09.fa.txt_orf05133 Synechocystis./18.fa.txt_orf02617_rev
E.coli./09.fa.txt_orf05135 Synechocystis./18.fa.txt_orf03625_rev
E.coli./09.fa.txt_orf05136 Synechocystis./18.fa.txt_orf03135
E.coli./09.fa.txt_orf05137 Synechocystis./18.fa.txt_orf04100_rev
E.coli./09.fa.txt_orf05138_rev Synechocystis./18.fa.txt_orf04737_rev
E.coli./09.fa.txt_orf05139_rev Synechocystis./18.fa.txt_orf04200_rev
E.coli./09.fa.txt_orf05142_rev Synechocystis./18.fa.txt_orf02418_rev
E.coli./09.fa.txt_orf05144_rev Synechocystis./18.fa.txt_orf01684_rev
E.coli./09.fa.txt_orf05148 Synechocystis./18.fa.txt_orf04850
E.coli./09.fa.txt_orf05149 Synechocystis./18.fa.txt_orf00308_rev
E.coli./09.fa.txt_orf05151 Synechocystis./18.fa.txt_orf00307_rev
E.coli./09.fa.txt_orf05153_rev Synechocystis./18.fa.txt_orf03496
E.coli./09.fa.txt_orf05154 Synechocystis./18.fa.txt_orf04849_rev
E.coli./09.fa.txt_orf05155 Synechocystis./18.fa.txt_orf05202_rev
E.coli./09.fa.txt_orf05156 Synechocystis./18.fa.txt_orf02526_rev
E.coli./09.fa.txt_orf05157 Synechocystis./18.fa.txt_orf00455_rev
E.coli./09.fa.txt_orf05159 Synechocystis./18.fa.txt_orf00631
E.coli./09.fa.txt_orf05160 Synechocystis./18.fa.txt_orf04984
E.coli./09.fa.txt_orf05161 Synechocystis./18.fa.txt_orf01481_rev
E.coli./09.fa.txt_orf05162 Synechocystis./18.fa.txt_orf01232_rev
E.coli./09.fa.txt_orf05163 Synechocystis./18.fa.txt_orf04559
E.coli./09.fa.txt_orf05164 Synechocystis./18.fa.txt_orf01277
E.coli./09.fa.txt_orf05165 Synechocystis./18.fa.txt_orf01102
E.coli./09.fa.txt_orf05166 Synechocystis./18.fa.txt_orf00822_rev
E.coli./09.fa.txt_orf05167 Synechocystis./18.fa.txt_orf01299
E.coli./09.fa.txt_orf05168 Synechocystis./18.fa.txt_orf01300_rev
E.coli./09.fa.txt_orf05170 Synechocystis./18.fa.txt_orf03702
E.coli./09.fa.txt_orf05171 Synechocystis./18.fa.txt_orf01696_rev
E.coli./09.fa.txt_orf05172_rev Synechocystis./18.fa.txt_orf05197_rev
E.coli./09.fa.txt_orf05173 Synechocystis./18.fa.txt_orf01699
E.coli./09.fa.txt_orf05175 Synechocystis./18.fa.txt_orf01434
E.coli./09.fa.txt_orf05176 Synechocystis./18.fa.txt_orf04056_rev
E.coli./09.fa.txt_orf05177 Synechocystis./18.fa.txt_orf03905
E.coli./09.fa.txt_orf05179_rev Synechocystis./18.fa.txt_orf03376_rev
E.coli./09.fa.txt_orf05180_rev Synechocystis./18.fa.txt_orf03396
E.coli./09.fa.txt_orf05181 Synechocystis./18.fa.txt_orf01992_rev
E.coli./09.fa.txt_orf05182_rev Synechocystis./18.fa.txt_orf02062_rev
E.coli./09.fa.txt_orf05185 Synechocystis./18.fa.txt_orf05088_rev
E.coli./09.fa.txt_orf05186_rev Synechocystis./18.fa.txt_orf00625_rev
E.coli./09.fa.txt_orf05188_rev Synechocystis./18.fa.txt_orf04861
E.coli./09.fa.txt_orf05190 Synechocystis./18.fa.txt_orf00698_rev
E.coli./09.fa.txt_orf05191 Synechocystis./18.fa.txt_orf00761_rev
E.coli./09.fa.txt_orf05192 Synechocystis./18.fa.txt_orf03270
E.coli./09.fa.txt_orf05193_rev Synechocystis./18.fa.txt_orf03301
E.coli./09.fa.txt_orf05196_rev Synechocystis./18.fa.txt_orf03987_rev
E.coli./09.fa.txt_orf05198_rev Synechocystis./18.fa.txt_orf04763_rev
E.coli./09.fa.txt_orf05201_rev Synechocystis./18.fa.txt_orf05267
E.coli./09.fa.txt_orf05202_rev Synechocystis./18.fa.txt_orf03375_rev
E.coli./09.fa.txt_orf05204_rev Synechocystis./18.fa.txt_orf00975_rev
E.coli./09.fa.txt_orf05205_rev Synechocystis./18.fa.txt_orf01076_rev
E.coli./09.fa.txt_orf05207_rev Synechocystis./18.fa.txt_orf04025_rev
E.coli./09.fa.txt_orf05209_rev Synechocystis./18.fa.txt_orf04027_rev
E.coli./09.fa.txt_orf05210_rev Synechocystis./18.fa.txt_orf04028_rev
E.coli./09.fa.txt_orf05213 Synechocystis./18.fa.txt_orf02017_rev
E.coli./09.fa.txt_orf05215_rev Synechocystis./18.fa.txt_orf02818
E.coli./09.fa.txt_orf05216_rev Synechocystis./18.fa.txt_orf03272
E.coli./09.fa.txt_orf05218_rev Synechocystis./18.fa.txt_orf04400
E.coli./09.fa.txt_orf05219_rev Synechocystis./18.fa.txt_orf02916
E.coli./09.fa.txt_orf05221_rev Synechocystis./18.fa.txt_orf01747_rev
E.coli./09.fa.txt_orf05223_rev Synechocystis./18.fa.txt_orf03436
E.coli./09.fa.txt_orf05225 Synechocystis./18.fa.txt_orf02921
E.coli./09.fa.txt_orf05226_rev Synechocystis./18.fa.txt_orf01624_rev
E.coli./09.fa.txt_orf05228 Synechocystis./18.fa.txt_orf01291
E.coli./09.fa.txt_orf05230_rev Synechocystis./18.fa.txt_orf02074_rev
E.coli./09.fa.txt_orf05232_rev Synechocystis./18.fa.txt_orf05117_rev
E.coli./09.fa.txt_orf05236_rev Synechocystis./18.fa.txt_orf03834
E.coli./09.fa.txt_orf05237_rev Synechocystis./18.fa.txt_orf03833
E.coli./09.fa.txt_orf05239 Synechocystis./18.fa.txt_orf01046_rev
E.coli./09.fa.txt_orf05240 Synechocystis./18.fa.txt_orf01435_rev
E.coli./09.fa.txt_orf05241_rev Synechocystis./18.fa.txt_orf00503_rev
E.coli./09.fa.txt_orf05242_rev Synechocystis./18.fa.txt_orf02178
E.coli./09.fa.txt_orf05244_rev Synechocystis./18.fa.txt_orf04992
E.coli./09.fa.txt_orf05245_rev Synechocystis./18.fa.txt_orf02991
E.coli./09.fa.txt_orf05246_rev Synechocystis./18.fa.txt_orf03560
E.coli./09.fa.txt_orf05247_rev Synechocystis./18.fa.txt_orf02986
E.coli./09.fa.txt_orf05248_rev Synechocystis./18.fa.txt_orf03559
E.coli./09.fa.txt_orf05249 Synechocystis./18.fa.txt_orf02056_rev
E.coli./09.fa.txt_orf05250 Synechocystis./18.fa.txt_orf02876_rev
E.coli./09.fa.txt_orf05251 Synechocystis./18.fa.txt_orf03621_rev
E.coli./09.fa.txt_orf05252 Synechocystis./18.fa.txt_orf00347
E.coli./09.fa.txt_orf05254 Synechocystis./18.fa.txt_orf03320_rev
E.coli./09.fa.txt_orf05255 Synechocystis./18.fa.txt_orf03319_rev
E.coli./09.fa.txt_orf05256 Synechocystis./18.fa.txt_orf01983_rev
